ident,type,latitude_deg,longitude_deg
K02A,small_airport,32.850498,-86.611397
K02C,small_airport,43.090222,-88.178160
K02G,small_airport,40.673302,-80.641403
K03,seaplane_base,43.969588,-74.427897
K03B,small_airport,37.126834,-92.621594
K03D,small_airport,40.447300,-92.226997
K04A,small_airport,31.736300,-86.262497
K04G,small_airport,41.130501,-80.619598
K04M,small_airport,33.930038,-89.343266
K04Y,small_airport,46.883801,-96.350304
K05C,small_airport,41.519798,-87.399498
K05D,small_airport,47.966996,-102.477997
K05U,small_airport,39.604198,-116.004997
K06A,small_airport,32.460499,-85.680002
K06C,small_airport,41.989300,-88.101196
K06D,small_airport,48.884300,-99.620903
K06M,small_airport,33.534622,-89.312975
K06U,small_airport,41.976002,-114.657997
K07,small_airport,37.935699,-91.813499
K07A,small_airport,32.166801,-85.809702
K07F,small_airport,32.528801,-94.971702
K07R,small_airport,27.610300,-97.752614
K07V,small_airport,37.523800,-105.009002
K08,small_airport,38.035179,-102.116730
K08A,small_airport,32.529400,-86.328201
K08C,small_airport,42.935902,-85.805000
K08D,small_airport,48.300800,-102.405998
K08K,small_airport,40.651402,-98.079803
K08M,small_airport,32.761200,-89.530098
K09A,small_airport,32.119301,-88.127502
K09J,small_airport,31.074499,-81.427803
K09K,small_airport,41.634903,-99.342161
K09M,small_airport,33.991501,-90.078621
K09R,small_airport,30.774768,-94.458818
K0A3,small_airport,35.985298,-85.809303
K0A4,small_airport,36.363701,-82.308998
K0A7,small_airport,35.308258,-82.432948
K0A8,small_airport,32.936910,-87.090533
K0A9,small_airport,36.371201,-82.173302
K0B1,small_airport,44.425201,-70.809896
K0B4,small_airport,42.603600,-97.252602
K0B5,small_airport,42.591400,-72.522797
K0B8,small_airport,41.252099,-72.032218
K0C0,small_airport,42.402500,-88.632401
K0C4,small_airport,42.113899,-96.728107
K0D8,small_airport,44.986698,-99.952797
K0E0,small_airport,34.975100,-106.002800
K0E8,small_airport,35.717701,-108.202003
K0F2,small_airport,33.601700,-97.775597
K0F4,small_airport,41.286449,-98.989745
K0F7,small_airport,35.388699,-95.600238
K0F9,small_airport,34.198502,-96.674500
K0G3,small_airport,40.400849,-96.170406
K0G6,small_airport,41.467400,-84.506599
K0G7,small_airport,42.883598,-76.782246
K0H1,small_airport,39.004501,-99.892899
K0I8,small_airport,38.366199,-84.283302
K0J4,small_airport,31.042500,-86.311600
K0J6,small_airport,31.364300,-85.311798
K0J9,small_airport,40.867802,-97.354011
K0K7,small_airport,42.734831,-94.245315
K0KY,heliport,36.937254,-85.046645
K0L7,small_airport,35.768299,-115.330002
K0L9,small_airport,36.311100,-114.463997
K0M0,small_airport,33.884800,-91.534500
K0M2,small_airport,36.475300,-89.346199
K0M3,small_airport,35.546001,-87.597298
K0M4,small_airport,36.011101,-88.123299
K0M5,small_airport,36.116600,-87.738197
K0M8,small_airport,32.825901,-91.187698
K0M9,small_airport,32.410702,-91.498703
K0O2,small_airport,35.287128,-116.081657
K0Q5,small_airport,40.028167,-124.074305
K0R0,small_airport,31.297001,-89.812798
K0R1,small_airport,31.016199,-87.446800
K0R3,small_airport,29.975800,-92.084198
K0R4,small_airport,31.562000,-91.506500
K0R5,small_airport,31.963699,-92.660301
K0R6,small_airport,33.522598,-92.460297
K0S0,small_airport,46.976799,-118.586998
K0S7,small_airport,48.959000,-119.412003
K0S9,small_airport,48.053799,-122.810997
K0V3,small_airport,40.515527,-98.946216
K0V4,small_airport,37.141701,-79.016403
K0V7,small_airport,36.716444,-110.228444
K0VG,small_airport,36.654099,-83.217796
K0W3,small_airport,39.566799,-76.202400
K10C,small_airport,42.402735,-88.376942
K10G,small_airport,40.537201,-81.954399
K10U,small_airport,41.953604,-116.182155
K11,small_airport,36.218201,-95.651901
K11A,small_airport,31.883301,-85.484901
K11R,small_airport,30.219000,-96.374298
K11V,small_airport,40.328815,-104.614563
K12D,small_airport,47.818154,-92.286099
K12G,small_airport,40.872898,-82.697403
K12J,small_airport,31.050600,-87.065598
K12K,small_airport,40.046398,-98.060097
K12N,small_airport,41.008598,-74.737999
K12V,small_airport,38.440899,-82.200798
K12Y,small_airport,44.441071,-93.916283
K13C,small_airport,43.452099,-85.264801
K13K,small_airport,37.851601,-96.291702
K14A,small_airport,35.612999,-80.899399
K14F,small_airport,32.849674,-100.136648
K14G,small_airport,41.333099,-83.161201
K14J,small_airport,31.410000,-86.090302
K14M,small_airport,33.182598,-90.830704
K14Y,small_airport,45.898602,-94.873901
K15F,small_airport,33.191502,-99.717903
K15J,small_airport,31.137800,-83.453300
K15M,small_airport,34.772301,-88.165901
K16D,small_airport,46.610828,-95.605860
K16G,small_airport,41.094101,-83.212502
K16J,small_airport,31.743299,-84.419296
K17,small_airport,37.583407,-100.469885
K17G,small_airport,40.781803,-82.974408
K17J,small_airport,31.006901,-84.877602
K17K,small_airport,36.774300,-102.510002
K17M,small_airport,31.862700,-89.800598
K17N,small_airport,39.705502,-75.032997
K17V,small_airport,40.627519,-102.600911
K18A,small_airport,34.340099,-83.133499
K18I,small_airport,36.695525,-84.391345
K18V,small_airport,40.099998,-104.700996
K19A,small_airport,34.174000,-83.560699
K19M,small_airport,33.125500,-90.025597
K19N,small_airport,39.778400,-74.947800
K19S,small_airport,37.497018,-100.834343
K1A0,small_airport,35.187970,-85.176755
K1A3,small_airport,35.016201,-84.346298
K1A4,small_airport,31.103788,-86.062480
K1A5,small_airport,35.222599,-83.418999
K1A6,small_airport,36.610257,-83.737385
K1A7,small_airport,36.395864,-85.641346
K1A9,small_airport,32.438702,-86.512703
K1B0,small_airport,45.004101,-69.237000
K1B1,small_airport,42.291302,-73.710297
K1B2,small_airport,41.358299,-70.524399
K1B6,small_airport,42.106499,-71.510101
K1B9,small_airport,42.000099,-71.196800
K1BT,small_airport,37.919055,-90.575250
K1C1,small_airport,40.449001,-88.127701
K1C5,small_airport,41.695999,-88.129204
K1D1,small_airport,45.230499,-96.566002
K1D3,small_airport,43.404665,-98.830453
K1D7,small_airport,45.292611,-97.511359
K1D8,small_airport,44.856176,-98.531284
K1F0,small_airport,34.146999,-97.122704
K1F4,small_airport,34.140400,-96.811996
K1F5,small_airport,39.367176,-100.441338
K1G0,small_airport,41.390999,-83.630096
K1G1,small_airport,41.331501,-82.100304
K1G3,small_airport,41.151402,-81.415100
K1G4,small_airport,35.985787,-113.817072
K1G5,small_airport,41.131890,-81.767368
K1H0,small_airport,38.726799,-90.508301
K1H2,small_airport,39.070400,-88.533501
K1H3,small_airport,38.471583,-91.817293
K1H5,small_airport,36.989601,-91.954102
K1H8,small_airport,39.302502,-88.004097
K1I5,small_airport,42.364300,-74.066002
K1J0,small_airport,30.843879,-85.601773
K1K2,small_airport,34.849300,-97.585297
K1K4,small_airport,35.155102,-97.470398
K1K7,small_airport,37.580518,-95.837184
K1K9,small_airport,37.456667,-100.984664
K1L0,small_airport,30.087000,-90.582602
K1L1,small_airport,37.787122,-114.420044
K1L3,small_airport,35.444401,-114.908997
K1L7,small_airport,37.745300,-111.570000
K1L8,small_airport,37.138901,-113.306000
K1L9,small_airport,37.859699,-112.816002
K1M2,small_airport,33.145207,-90.515260
K1M4,small_airport,34.280300,-87.600403
K1M5,small_airport,36.592681,-86.476936
K1M9,small_airport,36.817799,-87.907501
K1MO,small_airport,37.120701,-92.311203
K1N1,small_airport,35.094501,-106.167000
K1N7,small_airport,40.971100,-74.997498
K1O1,small_airport,34.237598,-98.741997
K1O2,small_airport,38.990601,-122.901001
K1O3,small_airport,38.202400,-121.267998
K1O4,small_airport,35.733455,-98.730575
K1O5,small_airport,41.730400,-122.545998
K1O8,small_airport,34.458599,-99.171303
K1Q2,small_airport,40.650169,-120.768524
K1Q4,small_airport,37.679100,-121.300003
K1R1,small_airport,31.666903,-92.157722
K1R3,heliport,32.867564,-79.906125
K1R4,small_airport,31.126400,-92.501404
K1R7,small_airport,31.605801,-90.409302
K1R8,small_airport,30.870321,-87.819298
K1S3,small_airport,46.271099,-106.624001
K1S5,small_airport,46.327099,-119.970001
K1S9,small_airport,48.314098,-117.742995
K1T7,small_airport,29.811536,-98.425777
K1U2,small_airport,43.851014,-112.501359
K1U7,small_airport,42.247200,-111.337997
K1V0,small_airport,36.808168,-107.653077
K1V2,small_airport,42.010036,-101.770070
K1V6,small_airport,38.429739,-105.108562
K1V8,small_airport,37.785399,-106.047632
K1WA,seaplane_base,48.972222,-119.439444
K1X1,small_airport,36.105900,-100.025700
K20A,small_airport,33.971183,-86.380518
K20M,small_airport,33.133499,-88.535599
K20N,small_airport,41.985298,-73.964104
K20R,small_airport,28.697800,-99.817802
K20U,small_airport,46.925201,-103.982002
K20V,small_airport,40.053410,-106.369078
K21,seaplane_base,44.991699,-73.363073
K21D,small_airport,44.997501,-92.855698
K21F,small_airport,33.228699,-98.146698
K22F,small_airport,33.229301,-100.569000
K22I,small_airport,39.328098,-82.441803
K22M,small_airport,34.275902,-89.038399
K22N,small_airport,40.809502,-75.761497
K22S,small_airport,42.717899,-120.563004
K23,small_airport,42.629552,-74.890445
K23M,small_airport,32.084900,-88.738897
K23R,small_airport,29.138399,-98.941902
K24A,small_airport,35.317402,-83.209900
K24F,small_airport,32.745998,-94.304398
K24J,small_airport,30.300100,-83.024696
K24N,small_airport,36.828499,-106.884003
K24R,small_airport,28.685499,-99.189201
K25D,small_airport,45.247700,-92.994400
K25J,small_airport,31.701711,-84.827055
K25M,small_airport,34.722301,-89.015099
K26,small_airport,39.311401,-93.506599
K26A,small_airport,33.284207,-85.808630
K26R,small_airport,29.000999,-96.582001
K26U,small_airport,42.009530,-117.727261
K27A,small_airport,34.095423,-82.817581
K27K,small_airport,38.234405,-84.434702
K27R,small_airport,30.862200,-100.611000
K28J,small_airport,29.658600,-81.688904
K29,small_airport,64.897903,-163.703003
K29D,small_airport,41.146000,-80.167702
K29M,small_airport,42.890722,-83.932223
K29S,small_airport,45.049900,-110.747002
K2A0,small_airport,35.486198,-84.931099
K2A1,small_airport,36.349701,-84.946701
K2A2,small_airport,35.650700,-92.403801
K2A5,small_airport,35.911800,-79.617599
K2A6,small_airport,34.582401,-91.165199
K2B3,small_airport,43.388100,-72.189301
K2B7,small_airport,44.768501,-69.374397
K2C8,small_airport,48.783798,-97.631897
K2CB,small_airport,29.952499,-81.979698
K2D5,small_airport,46.173778,-98.079507
K2E3,small_airport,36.177200,-101.694000
K2E5,small_airport,31.947599,-105.192001
K2E7,small_airport,35.246157,-100.546875
K2F0,small_airport,30.905701,-101.891998
K2F1,small_airport,35.233913,-100.185442
K2F4,small_airport,33.176998,-101.820000
K2F5,small_airport,32.756302,-101.919997
K2F7,small_airport,33.292900,-95.896400
K2G1,small_airport,41.667000,-81.197197
K2G2,small_airport,40.359402,-80.700104
K2G4,small_airport,39.580819,-79.335730
K2G9,small_airport,40.039101,-79.014603
K2GC,small_airport,34.893700,-78.843498
K2H0,small_airport,39.410400,-88.845398
K2H2,small_airport,36.962299,-93.695297
K2H9,small_airport,48.665298,-99.853203
K2I0,small_airport,37.355868,-87.398205
K2I3,small_airport,37.610022,-86.507262
K2IS,small_airport,26.735195,-81.051078
K2J2,small_airport,31.784599,-81.641197
K2J3,small_airport,32.986500,-82.385696
K2J5,small_airport,32.893600,-81.965401
K2K3,small_airport,37.583039,-101.733002
K2K4,small_airport,34.892601,-99.528198
K2K7,small_airport,37.435398,-95.646103
K2K9,small_airport,35.832901,-95.667397
K2L0,small_airport,31.341931,-92.443600
K2LA,heliport,30.610698,-91.441771
K2M0,small_airport,37.115116,-87.857144
K2M2,small_airport,35.234299,-87.257896
K2M4,small_airport,32.354867,-89.488240
K2M8,small_airport,35.278999,-89.931503
K2MO,small_airport,37.068401,-93.884903
K2N4,small_airport,42.736493,-76.486065
K2O1,small_airport,39.943902,-120.945000
K2O3,small_airport,38.578499,-122.434998
K2O6,small_airport,37.112400,-120.247002
K2O7,small_airport,36.815383,-118.204463
K2O8,small_airport,35.505901,-98.342400
K2R0,small_airport,31.646000,-88.634804
K2R1,small_airport,29.899099,-91.666000
K2R2,small_airport,39.748100,-86.473801
K2R4,small_airport,30.637600,-86.993698
K2R5,small_airport,30.501900,-88.275101
K2R6,small_airport,30.956699,-92.234100
K2R7,small_airport,30.819401,-90.112503
K2R9,small_airport,28.825001,-97.865601
K2RR,small_airport,27.782200,-81.205299
K2S4,small_airport,46.965401,-119.066002
K2S7,small_airport,42.579440,-121.879063
K2S8,small_airport,47.754200,-118.742996
K2S9,small_airport,46.697601,-123.822998
K2T1,small_airport,34.185101,-102.640999
K2V5,small_airport,40.100300,-102.240997
K2V6,small_airport,40.104198,-102.712997
K2W5,small_airport,38.596572,-77.072639
K2W6,small_airport,38.315399,-76.550102
K2Y4,small_airport,42.387612,-94.618444
K30,small_airport,43.183399,-73.633202
K30K,small_airport,37.907001,-100.530998
K31,small_airport,42.778400,-74.577599
K31E,small_airport,39.665401,-74.307899
K32A,small_airport,35.087002,-93.427498
K32S,small_airport,46.525101,-114.053001
K33J,small_airport,31.052579,-85.868715
K33K,small_airport,37.909000,-99.403099
K33M,small_airport,34.166801,-89.686203
K33N,small_airport,39.218740,-75.600424
K33R,small_airport,31.084900,-95.164101
K33S,small_airport,47.123199,-118.389999
K33U,small_airport,40.917702,-109.390999
K33V,small_airport,40.750401,-106.271004
K34,small_airport,38.806900,-94.956200
K34M,small_airport,36.485901,-90.015772
K34R,small_airport,29.389999,-96.956100
K35A,small_airport,34.687046,-81.641050
K35D,small_airport,42.530998,-85.825104
K35S,small_airport,45.589401,-120.674004
K36K,small_airport,37.969501,-101.254997
K36S,small_airport,41.790699,-123.389000
K37F,small_airport,33.468029,-99.586121
K37K,small_airport,33.926011,-97.296292
K37T,small_airport,36.164501,-92.144501
K37V,small_airport,40.341576,-99.907839
K38D,small_airport,40.948101,-80.862099
K38J,small_airport,33.728600,-79.515999
K38S,small_airport,46.388199,-112.765999
K38U,small_airport,38.362499,-111.596001
K39N,small_airport,40.399200,-74.658897
K3A2,small_airport,36.408919,-83.557076
K3A4,small_airport,35.942001,-79.685527
K3A7,small_airport,32.820346,-87.865065
K3AK,small_airport,59.164434,-138.489398
K3AU,small_airport,37.671600,-97.077904
K3B0,small_airport,42.100899,-72.038399
K3B1,small_airport,45.463001,-69.551598
K3B4,small_airport,43.143160,-70.773566
K3B5,small_airport,44.188900,-70.232903
K3BS,small_airport,43.663054,-84.258606
K3C8,small_airport,40.915100,-72.791901
K3CK,small_airport,42.206799,-88.322998
K3CM,small_airport,43.546902,-83.895500
K3CU,small_airport,46.194199,-91.246399
K3DW,small_airport,37.222705,-93.248348
K3E0,small_airport,35.713902,-100.602997
K3F2,small_airport,32.415038,-98.996944
K3F3,small_airport,32.073502,-93.765503
K3F4,small_airport,32.861301,-94.010201
K3F6,small_airport,34.027599,-100.281998
K3F7,small_airport,35.806900,-96.421898
K3F9,small_airport,32.676701,-95.510803
K3FU,small_airport,45.030343,-99.112592
K3G1,small_airport,42.044242,-79.853890
K3G2,small_airport,48.293379,-95.626145
K3G3,small_airport,41.003101,-81.756500
K3G4,small_airport,40.903000,-82.255600
K3G5,small_airport,39.443698,-79.675231
K3G6,small_airport,40.905998,-81.000000
K3GM,small_airport,43.034000,-86.198196
K3GV,small_airport,39.015149,-94.215252
K3H4,small_airport,47.359402,-97.060402
K3HO,small_airport,41.554199,-87.262497
K3I2,small_airport,38.914600,-82.098602
K3I3,small_airport,39.547223,-87.378623
K3I4,small_airport,38.258351,-80.650783
K3I7,small_airport,39.913305,-84.400398
K3J0,small_airport,32.866500,-81.081001
K3J1,small_airport,32.492699,-80.992302
K3J7,small_airport,33.598008,-83.138158
K3JC,small_airport,39.044452,-96.844566
K3K3,small_airport,37.997113,-101.748218
K3K4,small_airport,37.307608,-100.476314
K3K6,small_airport,38.732899,-89.806602
K3K7,small_airport,38.457001,-101.352997
K3K8,small_airport,37.228100,-99.330902
K3L2,small_airport,35.795300,-115.626999
K3LF,small_airport,39.162498,-89.674599
K3M2,closed,34.144270,-87.327754
K3M7,small_airport,36.518398,-86.058296
K3M8,small_airport,33.386799,-88.006599
K3M9,small_airport,33.560398,-92.085403
K3MY,small_airport,40.795300,-89.613403
K3N6,small_airport,40.329899,-74.346802
K3O1,small_airport,37.262699,-120.962997
K3O3,small_airport,34.984501,-97.382797
K3O4,small_airport,35.167599,-99.657898
K3O9,small_airport,36.577599,-94.861900
K3P3,small_airport,46.359699,-102.322998
K3R2,small_airport,30.161603,-92.481744
K3R4,small_airport,31.544901,-93.486504
K3R7,small_airport,30.242701,-92.673401
K3R9,small_airport,30.357500,-97.994499
K3RC,small_airport,44.474998,-84.566704
K3S4,small_airport,42.103699,-123.681999
K3S8,small_airport,42.510101,-123.388000
K3S9,small_airport,45.246601,-120.166000
K3T3,small_airport,45.043999,-92.020401
K3T5,small_airport,29.908001,-96.949997
K3TR,small_airport,41.835899,-86.225197
K3U3,small_airport,46.153099,-112.867996
K3U4,small_airport,45.606617,-106.274450
K3U7,small_airport,47.480951,-112.870907
K3U8,small_airport,48.163204,-110.115709
K3V0,small_airport,43.724998,-103.349998
K3W7,small_airport,47.922001,-119.083000
K3W8,small_airport,45.800523,-99.643968
K3Y2,small_airport,42.985100,-91.790604
K3Y3,small_airport,41.362801,-94.021103
K40,seaplane_base,62.656200,-160.205002
K40G,small_airport,35.650600,-112.148003
K40J,small_airport,30.069300,-83.580597
K40U,small_airport,40.986099,-109.678001
K41F,small_airport,34.002300,-101.330002
K41N,small_airport,41.212023,-80.970183
K41U,small_airport,39.329102,-111.614998
K42A,small_airport,36.070999,-91.830101
K42I,small_airport,40.007000,-82.012398
K42J,small_airport,29.844700,-82.047501
K42M,small_airport,36.522301,-91.571999
K42U,small_airport,41.148800,-111.766998
K42V,small_airport,40.057999,-101.546997
K43,small_airport,40.540199,-93.025497
K43A,small_airport,35.384097,-79.790546
K43B,small_airport,44.726398,-67.990700
K43D,small_airport,47.347599,-118.677002
K44C,small_airport,42.497799,-88.967598
K44N,small_airport,41.707401,-73.737999
K44U,small_airport,39.029099,-111.837997
K45G,small_airport,42.569801,-83.778503
K45K,small_airport,39.094700,-97.720596
K45R,small_airport,30.336300,-94.257500
K46D,small_airport,47.451099,-99.151100
K46U,small_airport,43.181876,-111.038657
K47A,small_airport,34.310600,-84.423897
K47K,small_airport,38.209099,-97.502701
K47N,small_airport,40.524399,-74.598396
K47V,small_airport,40.639987,-100.474547
K48A,small_airport,32.399399,-83.275902
K48D,small_airport,43.834499,-84.740196
K48I,small_airport,38.687000,-80.651802
K48K,small_airport,38.473324,-99.909324
K48S,small_airport,48.566101,-108.773003
K49A,small_airport,34.627899,-84.524902
K49B,small_airport,44.417999,-103.375000
K49R,small_airport,29.745501,-99.760902
K49X,small_airport,34.528805,-114.431999
K4A0,small_airport,33.535567,-84.179081
